STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,citizen,Country of citizenship,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-02,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-03,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-04,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-08,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-09,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-10,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2019-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-02,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-03,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-04,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-05,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-06,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2020-12,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-01,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-02,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-03,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-04,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-05,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-06,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-07,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-08,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-09,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-10,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-11,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2021-12,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-01,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-02,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-03,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-04,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-05,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-06,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-07,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-08,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-09,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-10,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-11,,5,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2022-12,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-01,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-02,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-03,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-04,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-05,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-06,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-07,,10,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-08,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-09,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-10,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-11,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2023-12,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-01,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-02,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-03,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-04,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-05,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-06,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-07,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-08,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-09,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-10,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-11,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2024-12,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-01,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-02,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-03,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-04,,20,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-05,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-06,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-07,,15,,,,,
dataflow,ESTAT:MIGR_ASYPENCTZM(1.0),"Persons subject of asylum applications pending at the end of the month by citizenship, age and sex - monthly data",M,Monthly,PER,Person,MM,Myanmar/Burma,T,Total,TOTAL,Total,NO,Norway,2025-08,,25,,,,,
